time;month;temperature;feelslike;wind;direction;gust;cloud;rain;rain_ratio;pressure;weather
09:00;2;18;18;7;SSE;12;59;0.0;0;1017;Partly cloudy
12:00;2;23;25;14;SSE;21;42;0.0;0;1015;Partly cloudy
15:00;2;25;26;15;SE;22;1;0.0;0;1013;Clear
18:00;2;21;21;13;SE;19;11;0.0;0;1014;Clear
21:00;2;19;19;11;SE;16;42;0.0;0;1015;Partly cloudy
00:00;2;20;20;11;SE;15;95;0.0;0;1014;Overcast
03:00;2;20;20;7;ESE;9;90;0.0;0;1014;Overcast
06:00;2;20;20;7;ESE;9;90;0.0;0;1016;Overcast
09:00;2;22;22;9;E;10;91;0.0;0;1017;Overcast
12:00;2;24;25;10;E;12;86;0.0;0;1015;Overcast
15:00;2;26;27;9;SE;10;12;0.0;0;1013;Clear
18:00;2;24;25;7;SE;11;12;0.0;0;1014;Clear
21:00;2;21;21;9;SSE;13;24;0.0;0;1015;Clear
00:00;2;20;20;7;SSE;10;44;0.0;0;1015;Partly cloudy
03:00;2;19;19;5;SE;8;75;0.0;0;1014;Cloudy
06:00;2;18;18;6;SE;8;83;0.0;0;1015;Cloudy
09:00;2;23;25;10;SE;12;85;0.0;0;1016;Overcast
12:00;2;24;26;12;SSE;20;90;0.0;0;1013;Overcast
15:00;2;25;26;15;SSE;19;70;0.0;0;1012;Cloudy
18:00;2;23;25;9;SE;20;13;0.0;0;1013;Clear
21:00;2;21;21;10;SE;20;11;0.0;0;1014;Clear
00:00;2;20;20;9;SE;13;10;0.0;0;1014;Clear
03:00;2;19;19;7;SE;11;43;0.0;0;1014;Partly cloudy
06:00;2;19;19;8;SE;11;98;0.0;0;1015;Overcast
09:00;2;22;22;10;SE;17;94;0.0;0;1016;Overcast
12:00;2;23;25;12;SE;20;94;0.0;0;1015;Overcast
15:00;2;23;25;15;SE;23;92;0.0;0;1013;Overcast
18:00;2;22;22;11;SE;19;93;0.0;0;1015;Overcast
21:00;2;21;21;11;SE;15;93;0.0;0;1016;Overcast
00:00;2;17;17;6;SE;10;50;0.0;0;1015;Partly cloudy
03:00;2;16;16;4;ESE;6;80;0.0;0;1014;Cloudy
06:00;2;17;17;4;NNW;6;83;0.0;0;1015;Cloudy
09:00;2;20;20;1;NNE;9;47;0.0;0;1015;Partly cloudy
12:00;2;25;26;7;SE;14;0;0.0;0;1013;Clear
15:00;2;27;28;15;SE;21;0;0.0;0;1011;Clear
18:00;2;23;25;13;ESE;17;12;0.0;0;1012;Clear
21:00;2;21;21;14;SE;20;82;0.0;0;1014;Cloudy
00:00;2;21;21;9;SE;13;91;0.0;0;1015;Overcast
03:00;2;21;21;9;SE;12;91;0.0;0;1015;Overcast
06:00;2;21;21;8;SE;11;93;0.0;0;1016;Overcast
09:00;2;22;22;10;SE;12;82;0.0;0;1017;Cloudy
12:00;2;25;27;12;SE;19;73;0.0;0;1014;Cloudy
15:00;2;26;28;14;SE;18;69;0.0;0;1012;Cloudy
18:00;2;24;26;10;SE;20;59;0.0;0;1013;Partly cloudy
